Timestamp,DayOfWeek,Category,Sales(USD),UnitsSold,ActivePromotion,TotalSales(USD),TotalUnitsSold,AverageSellingPrice(ASP)
2024-11-21,Thursday,Audio,14676.64,122,None,281295.42000000004,522,538.88
2024-11-21,Thursday,HomeAppliances,70060.17,127,None,281295.42000000004,522,538.88
2024-11-21,Thursday,IT,46356.66,55,None,281295.42000000004,522,538.88
2024-11-21,Thursday,Mobile,60038.98,92,None,281295.42000000004,522,538.88
2024-11-21,Thursday,TVs,83592.53,111,None,281295.42000000004,522,538.88
2024-11-22,Friday,AirSolutions,7240.96,16,None,346234.81000000006,658,526.19
2024-11-22,Friday,Audio,21214.7,177,None,346234.81000000006,658,526.19
2024-11-22,Friday,HomeAppliances,70325.95,128,None,346234.81000000006,658,526.19
2024-11-22,Friday,IT,65184.41,77,None,346234.81000000006,658,526.19
2024-11-22,Friday,Mobile,85345.68,131,None,346234.81000000006,658,526.19
2024-11-22,Friday,TVs,96923.11,129,None,346234.81000000006,658,526.19
2024-11-23,Saturday,AirSolutions,6485.17,14,None,323291.98,603,536.14
2024-11-23,Saturday,Audio,18137.39,151,None,323291.98,603,536.14
2024-11-23,Saturday,HomeAppliances,70846.9,129,None,323291.98,603,536.14
2024-11-23,Saturday,IT,60455.86,71,None,323291.98,603,536.14
2024-11-23,Saturday,Mobile,72780.54,112,None,323291.98,603,536.14
2024-11-23,Saturday,TVs,94586.12,126,None,323291.98,603,536.14
2024-11-24,Sunday,AirSolutions,6528.9,15,None,313051.7,594,527.02
2024-11-24,Sunday,Audio,17522.61,146,None,313051.7,594,527.02
2024-11-24,Sunday,HomeAppliances,83944.06,153,None,313051.7,594,527.02
2024-11-24,Sunday,IT,48509.04,57,None,313051.7,594,527.02
2024-11-24,Sunday,Mobile,69097.24,106,None,313051.7,594,527.02
2024-11-24,Sunday,TVs,87449.85,117,None,313051.7,594,527.02
2024-11-25,Monday,AirSolutions,4840.91,11,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-25,Monday,Audio,25394.4,212,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-25,Monday,HomeAppliances,81935.75,149,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-25,Monday,IT,77461.98,91,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-25,Monday,Mobile,109188.89,168,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-25,Monday,TVs,147153.59,196,BlackFridayWeek,445975.51999999996,827,539.27
2024-11-26,Tuesday,AirSolutions,5652.81,13,BlackFridayWeek,460025.18,878,523.95
2024-11-26,Tuesday,Audio,29246.84,244,BlackFridayWeek,460025.18,878,523.95
2024-11-26,Tuesday,HomeAppliances,95829.49,174,BlackFridayWeek,460025.18,878,523.95
2024-11-26,Tuesday,IT,74566.33,88,BlackFridayWeek,460025.18,878,523.95
2024-11-26,Tuesday,Mobile,93000.1,143,BlackFridayWeek,460025.18,878,523.95
2024-11-26,Tuesday,TVs,161729.61,216,BlackFridayWeek,460025.18,878,523.95
2024-11-27,Wednesday,AirSolutions,4619.12,10,BlackFridayWeek,429842.99,782,549.67
2024-11-27,Wednesday,Audio,21467.68,179,BlackFridayWeek,429842.99,782,549.67
2024-11-27,Wednesday,HomeAppliances,87434.72,159,BlackFridayWeek,429842.99,782,549.67
2024-11-27,Wednesday,IT,53193.01,63,BlackFridayWeek,429842.99,782,549.67
2024-11-27,Wednesday,Mobile,100781.4,155,BlackFridayWeek,429842.99,782,549.67
2024-11-27,Wednesday,TVs,162347.06,216,BlackFridayWeek,429842.99,782,549.67
2024-11-28,Thursday,AirSolutions,6275.86,14,BlackFridayWeek,548013.06,998,549.11
2024-11-28,Thursday,Audio,26799.41,223,BlackFridayWeek,548013.06,998,549.11
2024-11-28,Thursday,HomeAppliances,131287.13,239,BlackFridayWeek,548013.06,998,549.11
2024-11-28,Thursday,IT,90511.95,106,BlackFridayWeek,548013.06,998,549.11
2024-11-28,Thursday,Mobile,120742.68,186,BlackFridayWeek,548013.06,998,549.11
2024-11-28,Thursday,TVs,172396.03,230,BlackFridayWeek,548013.06,998,549.11
2024-11-29,Friday,AirSolutions,5805.0,13,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-29,Friday,Audio,31702.12,264,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-29,Friday,HomeAppliances,94184.84,171,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-29,Friday,IT,78138.57,92,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-29,Friday,Mobile,103576.19,159,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-29,Friday,TVs,125725.25,168,BlackFridayWeek,439131.97000000003,867,506.5
2024-11-30,Saturday,AirSolutions,7147.17,16,BlackFridayWeek,567853.66,1069,531.2
2024-11-30,Saturday,Audio,34147.46,285,BlackFridayWeek,567853.66,1069,531.2
2024-11-30,Saturday,HomeAppliances,112721.09,205,BlackFridayWeek,567853.66,1069,531.2
2024-11-30,Saturday,IT,95313.84,112,BlackFridayWeek,567853.66,1069,531.2
2024-11-30,Saturday,Mobile,130695.37,201,BlackFridayWeek,567853.66,1069,531.2
2024-11-30,Saturday,TVs,187828.73,250,BlackFridayWeek,567853.66,1069,531.2
2024-12-01,Sunday,AirSolutions,5949.94,13,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-01,Sunday,Audio,29288.96,244,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-01,Sunday,HomeAppliances,83136.62,151,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-01,Sunday,IT,59368.75,70,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-01,Sunday,Mobile,95557.47,147,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-01,Sunday,TVs,151559.82,202,BlackFridayWeek,424861.56000000006,827,513.74
2024-12-02,Monday,AirSolutions,6185.45,14,None,249643.12000000002,466,535.71
2024-12-02,Monday,Audio,13478.29,112,None,249643.12000000002,466,535.71
2024-12-02,Monday,HomeAppliances,58108.56,106,None,249643.12000000002,466,535.71
2024-12-02,Monday,IT,40094.36,47,None,249643.12000000002,466,535.71
2024-12-02,Monday,Mobile,55181.82,85,None,249643.12000000002,466,535.71
2024-12-02,Monday,TVs,76594.64,102,None,249643.12000000002,466,535.71
2024-12-03,Tuesday,AirSolutions,5848.65,13,None,275928.98,511,539.98
2024-12-03,Tuesday,Audio,14263.07,119,None,275928.98,511,539.98
2024-12-03,Tuesday,HomeAppliances,63337.28,115,None,275928.98,511,539.98
2024-12-03,Tuesday,IT,40054.95,47,None,275928.98,511,539.98
2024-12-03,Tuesday,Mobile,63536.53,98,None,275928.98,511,539.98
2024-12-03,Tuesday,TVs,88888.5,119,None,275928.98,511,539.98
2024-12-04,Wednesday,AirSolutions,6813.0,15,None,285561.08999999997,541,527.84
2024-12-04,Wednesday,Audio,16376.13,136,None,285561.08999999997,541,527.84
2024-12-04,Wednesday,HomeAppliances,70641.94,128,None,285561.08999999997,541,527.84
2024-12-04,Wednesday,IT,45596.45,54,None,285561.08999999997,541,527.84
2024-12-04,Wednesday,Mobile,61753.65,95,None,285561.08999999997,541,527.84
2024-12-04,Wednesday,TVs,84379.92,113,None,285561.08999999997,541,527.84
2024-12-05,Thursday,AirSolutions,7327.19,16,None,287065.85,542,529.64
2024-12-05,Thursday,Audio,17064.23,142,None,287065.85,542,529.64
2024-12-05,Thursday,HomeAppliances,63755.22,116,None,287065.85,542,529.64
2024-12-05,Thursday,IT,54814.6,64,None,287065.85,542,529.64
2024-12-05,Thursday,Mobile,61404.24,94,None,287065.85,542,529.64
2024-12-05,Thursday,TVs,82700.37,110,None,287065.85,542,529.64
2024-12-06,Friday,AirSolutions,9127.89,20,None,361961.81000000006,680,532.3
2024-12-06,Friday,Audio,20474.51,171,None,361961.81000000006,680,532.3
2024-12-06,Friday,HomeAppliances,79825.35,145,None,361961.81000000006,680,532.3
2024-12-06,Friday,IT,64716.96,76,None,361961.81000000006,680,532.3
2024-12-06,Friday,Mobile,85375.06,131,None,361961.81000000006,680,532.3
2024-12-06,Friday,TVs,102442.04,137,None,361961.81000000006,680,532.3
2024-12-07,Saturday,AirSolutions,6009.06,13,None,278220.12,505,550.93
2024-12-07,Saturday,Audio,13107.23,109,None,278220.12,505,550.93
2024-12-07,Saturday,HomeAppliances,65750.34,120,None,278220.12,505,550.93
2024-12-07,Saturday,IT,44732.03,53,None,278220.12,505,550.93
2024-12-07,Saturday,Mobile,55677.55,86,None,278220.12,505,550.93
2024-12-07,Saturday,TVs,92943.91,124,None,278220.12,505,550.93
2024-12-08,Sunday,AirSolutions,6663.9,15,None,308794.76,597,517.24
2024-12-08,Sunday,Audio,18965.56,158,None,308794.76,597,517.24
2024-12-08,Sunday,HomeAppliances,80961.98,147,None,308794.76,597,517.24
2024-12-08,Sunday,IT,42471.23,50,None,308794.76,597,517.24
2024-12-08,Sunday,Mobile,71704.59,110,None,308794.76,597,517.24
2024-12-08,Sunday,TVs,88027.5,117,None,308794.76,597,517.24
2024-12-09,Monday,AirSolutions,4934.86,11,HolidaySale,378347.95999999996,715,529.16
2024-12-09,Monday,Audio,22891.35,191,HolidaySale,378347.95999999996,715,529.16
2024-12-09,Monday,HomeAppliances,76055.51,138,HolidaySale,378347.95999999996,715,529.16
2024-12-09,Monday,IT,56855.15,67,HolidaySale,378347.95999999996,715,529.16
2024-12-09,Monday,Mobile,86713.23,133,HolidaySale,378347.95999999996,715,529.16
2024-12-09,Monday,TVs,130897.86,175,HolidaySale,378347.95999999996,715,529.16
2024-12-10,Tuesday,AirSolutions,4709.6,10,HolidaySale,361123.99999999994,713,506.49
2024-12-10,Tuesday,Audio,25529.4,213,HolidaySale,361123.99999999994,713,506.49
2024-12-10,Tuesday,HomeAppliances,78863.87,143,HolidaySale,361123.99999999994,713,506.49
2024-12-10,Tuesday,IT,48056.98,57,HolidaySale,361123.99999999994,713,506.49
2024-12-10,Tuesday,Mobile,87635.48,135,HolidaySale,361123.99999999994,713,506.49
2024-12-10,Tuesday,TVs,116328.67,155,HolidaySale,361123.99999999994,713,506.49
2024-12-11,Wednesday,AirSolutions,5387.93,12,HolidaySale,391322.00999999995,771,507.55
2024-12-11,Wednesday,Audio,28608.23,238,HolidaySale,391322.00999999995,771,507.55
2024-12-11,Wednesday,HomeAppliances,72125.28,131,HolidaySale,391322.00999999995,771,507.55
2024-12-11,Wednesday,IT,54976.29,65,HolidaySale,391322.00999999995,771,507.55
2024-12-11,Wednesday,Mobile,85593.12,132,HolidaySale,391322.00999999995,771,507.55
2024-12-11,Wednesday,TVs,144631.16,193,HolidaySale,391322.00999999995,771,507.55
2024-12-12,Thursday,AirSolutions,5816.2,13,HolidaySale,430296.13999999996,822,523.47
2024-12-12,Thursday,Audio,26719.11,223,HolidaySale,430296.13999999996,822,523.47
2024-12-12,Thursday,HomeAppliances,96337.36,175,HolidaySale,430296.13999999996,822,523.47
2024-12-12,Thursday,IT,63738.24,75,HolidaySale,430296.13999999996,822,523.47
2024-12-12,Thursday,Mobile,92333.79,142,HolidaySale,430296.13999999996,822,523.47
2024-12-12,Thursday,TVs,145351.44,194,HolidaySale,430296.13999999996,822,523.47
2024-12-13,Friday,AirSolutions,5481.66,12,HolidaySale,422330.76,822,513.78
2024-12-13,Friday,Audio,28860.27,241,HolidaySale,422330.76,822,513.78
2024-12-13,Friday,HomeAppliances,86898.41,158,HolidaySale,422330.76,822,513.78
2024-12-13,Friday,IT,56321.46,66,HolidaySale,422330.76,822,513.78
2024-12-13,Friday,Mobile,88916.36,137,HolidaySale,422330.76,822,513.78
2024-12-13,Friday,TVs,155852.6,208,HolidaySale,422330.76,822,513.78
2024-12-14,Saturday,AirSolutions,6831.05,15,HolidaySale,471958.6,928,508.58
2024-12-14,Saturday,Audio,34105.55,284,HolidaySale,471958.6,928,508.58
2024-12-14,Saturday,HomeAppliances,92787.7,169,HolidaySale,471958.6,928,508.58
2024-12-14,Saturday,IT,71166.68,84,HolidaySale,471958.6,928,508.58
2024-12-14,Saturday,Mobile,99612.76,153,HolidaySale,471958.6,928,508.58
2024-12-14,Saturday,TVs,167454.86,223,HolidaySale,471958.6,928,508.58
2024-12-15,Sunday,AirSolutions,6479.37,14,HolidaySale,410933.44,799,514.31
2024-12-15,Sunday,Audio,27456.79,229,HolidaySale,410933.44,799,514.31
2024-12-15,Sunday,HomeAppliances,85043.91,155,HolidaySale,410933.44,799,514.31
2024-12-15,Sunday,IT,52360.82,62,HolidaySale,410933.44,799,514.31
2024-12-15,Sunday,Mobile,92902.73,143,HolidaySale,410933.44,799,514.31
2024-12-15,Sunday,TVs,146689.82,196,HolidaySale,410933.44,799,514.31
2024-12-16,Monday,AirSolutions,4207.75,9,HolidaySale,392401.17,753,521.12
2024-12-16,Monday,Audio,25182.69,210,HolidaySale,392401.17,753,521.12
2024-12-16,Monday,HomeAppliances,84327.12,153,HolidaySale,392401.17,753,521.12
2024-12-16,Monday,IT,46919.17,55,HolidaySale,392401.17,753,521.12
2024-12-16,Monday,Mobile,82810.95,127,HolidaySale,392401.17,753,521.12
2024-12-16,Monday,TVs,148953.49,199,HolidaySale,392401.17,753,521.12
2024-12-17,Tuesday,AirSolutions,4284.9,10,HolidaySale,364659.74000000005,704,517.98
2024-12-17,Tuesday,Audio,23681.24,197,HolidaySale,364659.74000000005,704,517.98
2024-12-17,Tuesday,HomeAppliances,77719.0,141,HolidaySale,364659.74000000005,704,517.98
2024-12-17,Tuesday,IT,48250.82,57,HolidaySale,364659.74000000005,704,517.98
2024-12-17,Tuesday,Mobile,89057.15,137,HolidaySale,364659.74000000005,704,517.98
2024-12-17,Tuesday,TVs,121666.63,162,HolidaySale,364659.74000000005,704,517.98
2024-12-18,Wednesday,AirSolutions,5770.73,13,HolidaySale,386776.1099999999,751,515.01
2024-12-18,Wednesday,Audio,25891.68,216,HolidaySale,386776.1099999999,751,515.01
2024-12-18,Wednesday,HomeAppliances,77991.87,142,HolidaySale,386776.1099999999,751,515.01
2024-12-18,Wednesday,IT,59661.41,70,HolidaySale,386776.1099999999,751,515.01
2024-12-18,Wednesday,Mobile,98925.55,152,HolidaySale,386776.1099999999,751,515.01
2024-12-18,Wednesday,TVs,118534.87,158,HolidaySale,386776.1099999999,751,515.01
2024-12-19,Thursday,AirSolutions,5707.41,13,HolidaySale,388250.83999999997,727,534.05
2024-12-19,Thursday,Audio,22080.65,184,HolidaySale,388250.83999999997,727,534.05
2024-12-19,Thursday,HomeAppliances,80988.34,147,HolidaySale,388250.83999999997,727,534.05
2024-12-19,Thursday,IT,52878.42,62,HolidaySale,388250.83999999997,727,534.05
2024-12-19,Thursday,Mobile,90442.33,139,HolidaySale,388250.83999999997,727,534.05
2024-12-19,Thursday,TVs,136153.69,182,HolidaySale,388250.83999999997,727,534.05
2024-12-20,Friday,AirSolutions,5000.96,11,HolidaySale,396389.73,749,529.23
2024-12-20,Friday,Audio,23714.11,198,HolidaySale,396389.73,749,529.23
2024-12-20,Friday,HomeAppliances,81567.24,148,HolidaySale,396389.73,749,529.23
2024-12-20,Friday,IT,56095.18,66,HolidaySale,396389.73,749,529.23
2024-12-20,Friday,Mobile,93420.85,144,HolidaySale,396389.73,749,529.23
2024-12-20,Friday,TVs,136591.39,182,HolidaySale,396389.73,749,529.23
2024-12-21,Saturday,AirSolutions,5313.57,12,HolidaySale,380098.45,742,512.26
2024-12-21,Saturday,Audio,26990.37,225,HolidaySale,380098.45,742,512.26
2024-12-21,Saturday,HomeAppliances,68378.48,124,HolidaySale,380098.45,742,512.26
2024-12-21,Saturday,IT,60537.09,71,HolidaySale,380098.45,742,512.26
2024-12-21,Saturday,Mobile,89938.04,138,HolidaySale,380098.45,742,512.26
2024-12-21,Saturday,TVs,128940.9,172,HolidaySale,380098.45,742,512.26
2024-12-22,Sunday,AirSolutions,5501.65,12,HolidaySale,392440.37000000005,776,505.72
2024-12-22,Sunday,Audio,27709.2,231,HolidaySale,392440.37000000005,776,505.72
2024-12-22,Sunday,HomeAppliances,85102.19,155,HolidaySale,392440.37000000005,776,505.72
2024-12-22,Sunday,IT,48214.52,57,HolidaySale,392440.37000000005,776,505.72
2024-12-22,Sunday,Mobile,95448.62,147,HolidaySale,392440.37000000005,776,505.72
2024-12-22,Sunday,TVs,130464.19,174,HolidaySale,392440.37000000005,776,505.72
2024-12-23,Monday,AirSolutions,4881.98,11,HolidaySale,303789.0399999999,572,531.1
2024-12-23,Monday,Audio,17271.92,144,HolidaySale,303789.0399999999,572,531.1
2024-12-23,Monday,HomeAppliances,66323.4,121,HolidaySale,303789.0399999999,572,531.1
2024-12-23,Monday,IT,44201.3,52,HolidaySale,303789.0399999999,572,531.1
2024-12-23,Monday,Mobile,76752.92,118,HolidaySale,303789.0399999999,572,531.1
2024-12-23,Monday,TVs,94357.52,126,HolidaySale,303789.0399999999,572,531.1
2024-12-24,Tuesday,AirSolutions,5865.3,13,HolidaySale,465370.29,867,536.76
2024-12-24,Tuesday,Audio,26381.94,220,HolidaySale,465370.29,867,536.76
2024-12-24,Tuesday,HomeAppliances,88660.95,161,HolidaySale,465370.29,867,536.76
2024-12-24,Tuesday,IT,69680.32,82,HolidaySale,465370.29,867,536.76
2024-12-24,Tuesday,Mobile,120057.9,185,HolidaySale,465370.29,867,536.76
2024-12-24,Tuesday,TVs,154723.88,206,HolidaySale,465370.29,867,536.76
2024-12-25,Wednesday,AirSolutions,5777.68,13,None,259075.01,504,514.04
2024-12-25,Wednesday,Audio,16061.68,134,None,259075.01,504,514.04
2024-12-25,Wednesday,HomeAppliances,69686.57,127,None,259075.01,504,514.04
2024-12-25,Wednesday,IT,38249.83,45,None,259075.01,504,514.04
2024-12-25,Wednesday,Mobile,59565.32,92,None,259075.01,504,514.04
2024-12-25,Wednesday,TVs,69733.93,93,None,259075.01,504,514.04
2024-12-26,Thursday,AirSolutions,7884.16,18,None,327108.13999999996,606,539.78
2024-12-26,Thursday,Audio,16878.35,141,None,327108.13999999996,606,539.78
2024-12-26,Thursday,HomeAppliances,79592.33,145,None,327108.13999999996,606,539.78
2024-12-26,Thursday,IT,56272.98,66,None,327108.13999999996,606,539.78
2024-12-26,Thursday,Mobile,66653.58,103,None,327108.13999999996,606,539.78
2024-12-26,Thursday,TVs,99826.74,133,None,327108.13999999996,606,539.78
2024-12-27,Friday,AirSolutions,6529.69,15,None,335686.2,623,538.82
2024-12-27,Friday,Audio,18125.52,151,None,335686.2,623,538.82
2024-12-27,Friday,HomeAppliances,72140.86,131,None,335686.2,623,538.82
2024-12-27,Friday,IT,53254.91,63,None,335686.2,623,538.82
2024-12-27,Friday,Mobile,76933.28,118,None,335686.2,623,538.82
2024-12-27,Friday,TVs,108701.94,145,None,335686.2,623,538.82
2024-12-28,Saturday,AirSolutions,8109.82,18,None,328223.19,609,538.95
2024-12-28,Saturday,Audio,17027.68,142,None,328223.19,609,538.95
2024-12-28,Saturday,HomeAppliances,77080.51,140,None,328223.19,609,538.95
2024-12-28,Saturday,IT,50116.51,59,None,328223.19,609,538.95
2024-12-28,Saturday,Mobile,75924.94,117,None,328223.19,609,538.95
2024-12-28,Saturday,TVs,99963.73,133,None,328223.19,609,538.95
2024-12-29,Sunday,AirSolutions,8022.02,18,None,334843.92000000004,646,518.33
2024-12-29,Sunday,Audio,21116.14,176,None,334843.92000000004,646,518.33
2024-12-29,Sunday,HomeAppliances,76602.48,139,None,334843.92000000004,646,518.33
2024-12-29,Sunday,IT,48794.71,57,None,334843.92000000004,646,518.33
2024-12-29,Sunday,Mobile,77478.12,119,None,334843.92000000004,646,518.33
2024-12-29,Sunday,TVs,102830.45,137,None,334843.92000000004,646,518.33
2024-12-30,Monday,AirSolutions,5087.27,11,None,215089.79,413,520.8
2024-12-30,Monday,Audio,13253.71,110,None,215089.79,413,520.8
2024-12-30,Monday,HomeAppliances,52222.26,95,None,215089.79,413,520.8
2024-12-30,Monday,IT,32352.41,38,None,215089.79,413,520.8
2024-12-30,Monday,Mobile,48221.17,74,None,215089.79,413,520.8
2024-12-30,Monday,TVs,63952.97,85,None,215089.79,413,520.8
2024-12-31,Tuesday,AirSolutions,4257.65,9,None,205658.28000000003,374,549.89
2024-12-31,Tuesday,Audio,9716.23,81,None,205658.28000000003,374,549.89
2024-12-31,Tuesday,HomeAppliances,50824.0,92,None,205658.28000000003,374,549.89
2024-12-31,Tuesday,IT,34497.58,41,None,205658.28000000003,374,549.89
2024-12-31,Tuesday,Mobile,47602.58,73,None,205658.28000000003,374,549.89
2024-12-31,Tuesday,TVs,58760.24,78,None,205658.28000000003,374,549.89
2025-01-01,Wednesday,AirSolutions,9898.15,22,None,296250.57000000007,555,533.78
2025-01-01,Wednesday,Audio,15812.89,132,None,296250.57000000007,555,533.78
2025-01-01,Wednesday,HomeAppliances,66995.34,122,None,296250.57000000007,555,533.78
2025-01-01,Wednesday,IT,39437.84,46,None,296250.57000000007,555,533.78
2025-01-01,Wednesday,Mobile,69027.74,106,None,296250.57000000007,555,533.78
2025-01-01,Wednesday,TVs,95078.61,127,None,296250.57000000007,555,533.78
2025-01-02,Thursday,AirSolutions,9010.39,20,None,286076.67,535,534.72
2025-01-02,Thursday,Audio,15492.04,129,None,286076.67,535,534.72
2025-01-02,Thursday,HomeAppliances,62490.9,114,None,286076.67,535,534.72
2025-01-02,Thursday,IT,41392.02,49,None,286076.67,535,534.72
2025-01-02,Thursday,Mobile,65864.19,101,None,286076.67,535,534.72
2025-01-02,Thursday,TVs,91827.13,122,None,286076.67,535,534.72
2025-01-03,Friday,AirSolutions,10446.5,23,None,308910.62,602,513.14
2025-01-03,Friday,Audio,19815.7,165,None,308910.62,602,513.14
2025-01-03,Friday,HomeAppliances,69872.46,127,None,308910.62,602,513.14
2025-01-03,Friday,IT,41862.38,49,None,308910.62,602,513.14
2025-01-03,Friday,Mobile,75982.55,117,None,308910.62,602,513.14
2025-01-03,Friday,TVs,90931.03,121,None,308910.62,602,513.14
2025-01-04,Saturday,AirSolutions,9684.65,22,None,290358.36000000004,545,532.77
2025-01-04,Saturday,Audio,15987.95,133,None,290358.36000000004,545,532.77
2025-01-04,Saturday,HomeAppliances,61388.1,112,None,290358.36000000004,545,532.77
2025-01-04,Saturday,IT,43689.68,51,None,290358.36000000004,545,532.77
2025-01-04,Saturday,Mobile,67333.73,104,None,290358.36000000004,545,532.77
2025-01-04,Saturday,TVs,92274.25,123,None,290358.36000000004,545,532.77
2025-01-05,Sunday,AirSolutions,11160.48,25,None,294944.99,558,528.58
2025-01-05,Sunday,Audio,16409.86,137,None,294944.99,558,528.58
2025-01-05,Sunday,HomeAppliances,72840.35,132,None,294944.99,558,528.58
2025-01-05,Sunday,IT,44599.47,52,None,294944.99,558,528.58
2025-01-05,Sunday,Mobile,59838.13,92,None,294944.99,558,528.58
2025-01-05,Sunday,TVs,90096.7,120,None,294944.99,558,528.58
2025-01-06,Monday,AirSolutions,6678.38,15,None,229745.03,447,513.97
2025-01-06,Monday,Audio,14747.97,123,None,229745.03,447,513.97
2025-01-06,Monday,HomeAppliances,51085.41,93,None,229745.03,447,513.97
2025-01-06,Monday,IT,34616.17,41,None,229745.03,447,513.97
2025-01-06,Monday,Mobile,56553.43,87,None,229745.03,447,513.97
2025-01-06,Monday,TVs,66063.67,88,None,229745.03,447,513.97
2025-01-07,Tuesday,AirSolutions,9784.12,22,None,303056.77999999997,567,534.49
2025-01-07,Tuesday,Audio,16545.3,138,None,303056.77999999997,567,534.49
2025-01-07,Tuesday,HomeAppliances,67001.73,122,None,303056.77999999997,567,534.49
2025-01-07,Tuesday,IT,49428.3,58,None,303056.77999999997,567,534.49
2025-01-07,Tuesday,Mobile,67827.33,104,None,303056.77999999997,567,534.49
2025-01-07,Tuesday,TVs,92470.0,123,None,303056.77999999997,567,534.49
2025-01-08,Wednesday,AirSolutions,10131.29,23,None,282645.8,528,535.31
2025-01-08,Wednesday,Audio,14450.45,120,None,282645.8,528,535.31
2025-01-08,Wednesday,HomeAppliances,72836.19,132,None,282645.8,528,535.31
2025-01-08,Wednesday,IT,38641.21,45,None,282645.8,528,535.31
2025-01-08,Wednesday,Mobile,61486.42,95,None,282645.8,528,535.31
2025-01-08,Wednesday,TVs,85100.24,113,None,282645.8,528,535.31
2025-01-09,Thursday,AirSolutions,8317.59,18,None,280389.94000000006,528,531.04
2025-01-09,Thursday,Audio,15891.77,132,None,280389.94000000006,528,531.04
2025-01-09,Thursday,HomeAppliances,61010.73,111,None,280389.94000000006,528,531.04
2025-01-09,Thursday,IT,38844.03,46,None,280389.94000000006,528,531.04
2025-01-09,Thursday,Mobile,63138.19,97,None,280389.94000000006,528,531.04
2025-01-09,Thursday,TVs,93187.63,124,None,280389.94000000006,528,531.04
2025-01-10,Friday,AirSolutions,13827.13,31,None,407989.01,776,525.76
2025-01-10,Friday,Audio,23558.97,196,None,407989.01,776,525.76
2025-01-10,Friday,HomeAppliances,96279.66,175,None,407989.01,776,525.76
2025-01-10,Friday,IT,62714.5,74,None,407989.01,776,525.76
2025-01-10,Friday,Mobile,89016.47,137,None,407989.01,776,525.76
2025-01-10,Friday,TVs,122592.28,163,None,407989.01,776,525.76
2025-01-11,Saturday,AirSolutions,11728.31,26,None,324666.86,593,547.5
2025-01-11,Saturday,Audio,15159.82,126,None,324666.86,593,547.5
2025-01-11,Saturday,HomeAppliances,74799.14,136,None,324666.86,593,547.5
2025-01-11,Saturday,IT,43631.59,51,None,324666.86,593,547.5
2025-01-11,Saturday,Mobile,73724.75,113,None,324666.86,593,547.5
2025-01-11,Saturday,TVs,105623.25,141,None,324666.86,593,547.5
2025-01-12,Sunday,AirSolutions,8983.83,20,None,284192.66,536,530.21
2025-01-12,Sunday,Audio,15601.67,130,None,284192.66,536,530.21
2025-01-12,Sunday,HomeAppliances,69886.13,127,None,284192.66,536,530.21
2025-01-12,Sunday,IT,41649.33,49,None,284192.66,536,530.21
2025-01-12,Sunday,Mobile,61248.59,94,None,284192.66,536,530.21
2025-01-12,Sunday,TVs,86823.11,116,None,284192.66,536,530.21
2025-01-13,Monday,AirSolutions,9342.99,21,YearEndClearance,287670.96,531,541.75
2025-01-13,Monday,Audio,14569.02,121,YearEndClearance,287670.96,531,541.75
2025-01-13,Monday,HomeAppliances,67603.95,123,YearEndClearance,287670.96,531,541.75
2025-01-13,Monday,IT,46054.02,54,YearEndClearance,287670.96,531,541.75
2025-01-13,Monday,Mobile,58398.77,90,YearEndClearance,287670.96,531,541.75
2025-01-13,Monday,TVs,91702.21,122,YearEndClearance,287670.96,531,541.75
2025-01-14,Tuesday,AirSolutions,9519.14,21,YearEndClearance,294037.34,564,521.34
2025-01-14,Tuesday,Audio,17953.17,150,YearEndClearance,294037.34,564,521.34
2025-01-14,Tuesday,HomeAppliances,65292.43,119,YearEndClearance,294037.34,564,521.34
2025-01-14,Tuesday,IT,52317.01,62,YearEndClearance,294037.34,564,521.34
2025-01-14,Tuesday,Mobile,62815.55,97,YearEndClearance,294037.34,564,521.34
2025-01-14,Tuesday,TVs,86140.04,115,YearEndClearance,294037.34,564,521.34
2025-01-15,Wednesday,AirSolutions,9587.51,21,YearEndClearance,286734.15,550,521.33
2025-01-15,Wednesday,Audio,17200.33,143,YearEndClearance,286734.15,550,521.33
2025-01-15,Wednesday,HomeAppliances,73594.85,134,YearEndClearance,286734.15,550,521.33
2025-01-15,Wednesday,IT,43602.4,51,YearEndClearance,286734.15,550,521.33
2025-01-15,Wednesday,Mobile,54039.43,83,YearEndClearance,286734.15,550,521.33
2025-01-15,Wednesday,TVs,88709.63,118,YearEndClearance,286734.15,550,521.33
2025-01-16,Thursday,AirSolutions,8394.55,19,YearEndClearance,295352.93,543,543.93
2025-01-16,Thursday,Audio,14667.75,122,YearEndClearance,295352.93,543,543.93
